,correct,query,date1,task
4905,False,select * from ghosts order by year desc,04/02/22 20:54:49,009
4906,False,select * from ghosts order by year desc,04/02/22 20:54:57,009
4907,False,select * from ghosts order by year asc,04/02/22 20:55:09,009
4908,False,select * from ghosts order by year asc,04/02/22 20:55:12,009
4909,False,select * from ghosts order by year asc,04/02/22 20:55:13,009
4910,False,select * from ghosts order by year asc,04/02/22 20:55:14,009
4911,False,select * from ghosts order by year asc,04/02/22 20:55:14,009
4912,True,"select * from ghosts order by year asc, name asc",04/02/22 20:55:39,009
4913,False,select name from ghosts where year = 1833 order by name desc,04/02/22 20:56:59,010
4914,False,select name from ghosts where year = 1833 order by name desc,04/02/22 20:57:07,010
4915,False,select name from ghosts where year = 1833 order by name distinct,04/02/22 20:57:17,010
4916,False,select name from ghosts where year = 1833 order by name distinct,04/02/22 20:57:18,010
4917,False,select name from ghosts where year = 1833 order by name desc,04/02/22 20:57:26,010
4918,False,select name from ghosts where year = 1833 order by name desc,04/02/22 20:57:53,010
4919,False,select name from ghosts where year = 1833 order by name distinct,04/02/22 20:58:19,010
4920,True,select distinct name from ghosts where year = 1833,04/02/22 20:58:31,010
4921,True,select distinct name from ghosts where year = 1833,04/02/22 20:59:05,010
4922,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:31,011
4923,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:40,011
4924,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:42,011
4925,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:43,011
4926,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:43,011
4927,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:44,011
4928,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:44,011
4929,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:45,011
4930,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:45,011
4931,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:46,011
4932,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:46,011
4933,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:48,011
4934,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:48,011
4935,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:49,011
4936,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:49,011
4937,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:50,011
4938,False,SELECT * FROM ghosts WHERE year = '1650,04/02/22 20:59:50,011
4939,True,SELECT * FROM ghosts WHERE year = '1650',04/02/22 20:59:54,011
4940,True,SELECT DISTINCT NAME FROM Ghosts WHERE YEAR='1650' ORDER BY NAME DESC,04/02/22 21:03:31,012
4941,False,"SELECT * from ghosts where year between 1600 and 1699 ORDER BY year asc, name asc",04/02/22 21:05:14,013
4942,False,"SELECT * from ghosts where year between 1600 and 1699 ORDER BY year asc, name asc",04/02/22 21:05:40,013
4943,False,"SELECT * from ghosts where year between 1600 and 1699 ORDER BY year asc, name asc",04/02/22 21:05:51,013
4944,False,"SELECT * from ghosts where year between 1600 and 1699 ORDER BY year asc, name asc",04/02/22 21:05:57,013
4945,False,"SELECT * from ghosts where year between 1600 and 1699 ORDER BY year asc, name asc",04/02/22 21:05:57,013
4946,False,"SELECT * from ghosts where year between 1600 and 1699 ORDER BY year asc, name asc",04/02/22 21:05:58,013
4947,False,"SELECT * from ghosts where year between 1600 and 1699 ORDER BY year asc, name asc",04/02/22 21:05:58,013
4948,False,"SELECT * from ghosts where year between 1600 and 1699 ORDER BY year asc, name asc",04/02/22 21:05:58,013
4949,False,"SELECT * from ghosts where year between 1600 and 1699 ORDER BY year asc, name asc",04/02/22 21:05:59,013
4950,True,"SELECT * from ghosts where year between 1600 and 1700 ORDER BY year desc, name asc",04/02/22 21:06:31,013
4951,True,SELECT distinct name from ghosts where year = '1777' order by name asc,04/02/22 21:08:26,014
4952,False,select * from ghosts where name = 'Veronika',04/02/22 21:09:11,015
4953,False,select * from ghosts where name = 'Veronika',04/02/22 21:09:24,015
4954,True,select * from ghosts where name = 'Veronika' and year between '1700' and 1799,04/02/22 21:10:09,015
4955,True,select name from Wizards where skill <4 order by skill asc,04/02/22 21:11:07,016
4956,False,select year from ghosts where year between '1700' and '1799' count,04/02/22 21:11:52,017
4957,False,select count (*) from ghosts where year between '1700' and '1799' count,04/02/22 21:12:23,017
4958,False,select count(*) from ghosts where year between '1700' and '1799' count,04/02/22 21:12:29,017
4959,False,select COUNT (*) from ghosts where year between '1700' and '1799' count,04/02/22 21:12:42,017
4960,False,select COUNT (name) from ghosts where year between '1700' and '1799' count,04/02/22 21:12:54,017
4961,False,select COUNT (name) from ghosts where year between '1700' and '1799',04/02/22 21:13:04,017
4962,False,select COUNT (name) from ghosts where year between '1700' and '1799',04/02/22 21:13:05,017
4963,False,select COUNT (name) from ghosts where year between '1600' and '1700',04/02/22 21:13:23,017
4964,False,select COUNT (name) from ghosts where year between '1600' and '1700',04/02/22 21:13:24,017
4965,True,SELECT COUNT (DISTINCT name) FROM ghosts WHERE year BETWEEN '1600' AND '1700',04/02/22 21:13:32,017
4966,True,SELECT MIN (YEAR) FROM GHOSTS WHERE YEAR BETWEEN '1700' AND '1800',04/02/22 21:15:17,018
4967,True,select sum(murdered) from ghosts where name = 'Siegfried',04/02/22 21:16:00,019
4968,False,select min(year) from ghosts where year between '1600' and '1700',04/02/22 23:09:15,020
4969,True,select max(year) from ghosts where year between '1600' and '1700',04/02/22 23:09:27,020
4970,True,select count(*) from ghosts where murdered >=2,04/02/22 23:09:54,021
4971,True,SELECT COUNT (*) FROM GHOSTS WHERE YEAR BETWEEN 1700 AND 1800,04/02/22 23:10:31,022
4972,True,"select min(year), max(year) from ghosts",04/02/22 23:10:54,023
4973,False,select name from ghosts order by name asc,04/02/22 23:11:12,024
4974,True,select min(name) from ghosts,04/02/22 23:11:49,024
4975,False,select count(*) from ghosts group by year,04/02/22 23:13:02,025
4976,False,select distinct count(*) from ghosts group by year,04/02/22 23:13:23,025
4977,False,select count(*) distinct from ghosts group by year,04/02/22 23:13:52,025
4978,False,select count(*) from ghosts group by distinct year,04/02/22 23:15:23,025
4979,True,select count(distinct year) from ghosts,04/02/22 23:15:38,025
4980,False,"SELECT COUNT(*) AREA, FROM WIZARDS GROUP BY AREA",04/02/22 23:16:12,026
4981,True,"SELECT AREA, COUNT(*) FROM WIZARDS GROUP BY AREA",04/02/22 23:16:18,026
4982,True,"SELECT AREA, SUM(SKILL) FROM WIZARDS GROUP BY AREA",04/02/22 23:16:48,027
4983,False,select name from wizard where skill <4 order by skill asc,04/02/22 23:18:17,028
4984,True,select name from WIZARDS where skill <4 order by skill asc,04/02/22 23:18:26,028
4985,False,"select area,count(*) from wizards",04/02/22 23:18:48,029
4986,True,"select area,count(*) from wizards  group by area",04/02/22 23:19:11,029
4987,False,"select area,max(skill) from wizards",04/02/22 23:19:35,030
4988,True,"select area,max(skill) from wizards group by area",04/02/22 23:19:55,030
4989,False,"select area,skill from wizards where skill = 5",04/02/22 23:20:34,031
4990,False,"select area,skill from wizards where skill = 5 group by area",04/02/22 23:20:44,031
4991,True,"select area,count(*) from wizards where skill = 5 group by area",04/02/22 23:21:02,031
4992,True,SELECT AREA FROM WIZARDS WHERE SKILL < 3 GROUP BY AREA,04/02/22 23:21:49,032
4993,False,"select area from wizards where count("") = 1",04/02/22 23:23:03,033
4994,False,select area from wizards where count(*) = 1,04/02/22 23:23:09,033
4995,False,select count(area) from wizards where count(*) = 1,04/02/22 23:23:21,033
4996,False,select area from wizards where count(*) = 1,04/02/22 23:24:00,033
4997,False,"select area,count(*) from wizards group by area",04/02/22 23:24:17,033
4998,False,select min(count(area)) from wizards group by area,04/02/22 23:24:47,033
4999,False,select are from wizards group by are,04/02/22 23:25:06,033
5000,False,select area from wizards group by are,04/02/22 23:25:14,033
5001,False,select area from wizards group by are,04/02/22 23:25:17,033
5002,False,select area from wizards group by are,04/02/22 23:25:18,033
5003,False,select area from wizards group by area,04/02/22 23:25:23,033
5004,False,select area from wizards group by area having cpunt(*) = 1,04/02/22 23:25:33,033
5005,True,select area from wizards group by area having count(*) = 1,04/02/22 23:25:38,033
5006,False,"SELECT g.name, p.name FROM g.place_id == p.id",04/02/22 23:26:42,034
5007,False,"SELECT g.name, p.name FROM ghost_name, place_name",04/02/22 23:26:59,034
5008,False,"SELECT g.name, p.name FROM g.id == p.id",04/02/22 23:27:10,034
5009,False,"SELECT g.name, p.name FROM g.id == p.id",04/02/22 23:29:42,034
5010,False,"SELECT g.name, p.name FROM ghosts p, places g WHERE g.place_id == p.id",04/02/22 23:30:02,034
5011,True,"SELECT g.name, p.name FROM ghosts g, places p WHERE g.place_id == p.id",04/02/22 23:30:07,034
5012,False,"SELECT p.name FROM PLACES p WHERE p.id = g.place_id AND g.name = ""Arthur""",04/02/22 23:33:25,035
5013,True,"SELECT p.name FROM GHOSTS g, PLACES p WHERE p.id = g.place_id AND g.name = ""Arthur""",04/02/22 23:33:43,035
5014,True,SELECT DISTINCT year FROM ghosts ORDER BY year DESC,05/02/22 18:57:00,042
5015,False,select g.name from ghosts inner join places p on g.place_id = p.id where p.name = 'forest',05/02/22 19:01:10,036
5016,True,select g.name from ghosts g inner join places p on g.place_id = p.id where p.name = 'forest',05/02/22 19:01:30,036
5017,True,"SELECT g.name, p.name FROM Hauntings  h, PLACES p, Ghosts g WHERE g.id = h.ghost_id AND p.id = h.place_id",05/02/22 19:03:05,037
5018,False,"select p.places from hauntings h, ghosts g, places p where g.id = h.ghost_id and p.id = h.place_id",05/02/22 19:05:42,038
5019,False,"select p.name from hauntings h, ghosts g, places p where g.id = h.ghost_id and p.id = h.place_id",05/02/22 19:06:02,038
5020,False,"select p.name from hauntings h, ghosts g, places p where g.id = h.ghost_id and p.id = h.place_id order by g.name = 'Desiree'",05/02/22 19:06:27,038
5021,True,"select p.name from hauntings h, ghosts g, places p where g.id = h.ghost_id and p.id = h.place_id and g.name = 'Desiree'",05/02/22 19:06:49,038
5022,False,"select w.name from lessons l, wizards w where w.id = teacher_id and w.id = pupil_id and l.teacher_id =1",05/02/22 19:09:06,040
5023,False,"select w.name from lessons l, wizards w Inner join on w.id = teacher_id and w.id = pupil_id and l.teacher_id =1",05/02/22 19:10:20,040
5024,False,select w.name from wizards w Inner join lessons s on w.id = l.teacher id,05/02/22 19:12:30,040
5025,False,select w.name from wizards w Inner join lessons s on w.id = l.teacher_id,05/02/22 19:12:36,040
5026,False,select w.name from wizards w Inner join lessons l on w.id = l.teacher_id,05/02/22 19:12:45,040
5027,False,select w.name from wizards w lessons l where l.teacher_id = 1 and l.pupil_id = w.id,05/02/22 19:15:06,040
5028,True,"SELECT w.name FROM Wizards w, Lessons l  WHERE l.teacher_id = (SELECT w.id FROM Wizards w WHERE w.name = ""Anna"") and  l.pupil_id = w.id",05/02/22 19:15:19,040
5029,False,"SELECT w.name FROM Wizards w, Lessons l  WHERE l.teacher_id = and  l.pupil_id = w.id",05/02/22 19:15:27,040
5030,False,"SELECT w.name FROM Wizards w, Lessons l  WHERE l.teacher_id = 4 and  l.pupil_id = w.id",05/02/22 19:15:33,040
5031,False,"select w.name from wizards w, lessons l where teacher_id = (select w.id from wizards where w.name = 'anna')",05/02/22 19:16:43,040
5032,False,"select w.name from wizards w, lessons l where teacher_id = (select w.id from wizards where w.name = 'anna') and w.id = l.pupil_id",05/02/22 19:17:07,040
5033,False,"select w.name from wizards w, lessons l where teacher_id = (select w.id from wizards w where w.name = 'anna') and w.id = l.pupil_id",05/02/22 19:17:30,040
5034,False,"select w.name from wizards w, lessons l where teacher_id = (select w.id from wizards w where w.name = 'anna') and  l.pupil_id = w.id",05/02/22 19:17:38,040
5035,True,"select w.name from wizards w, lessons l where teacher_id = (select w.id from wizards w where w.name = 'Anna') and  l.pupil_id = w.id",05/02/22 19:18:00,040
5036,False,"select w.name from wizards w, lessons l where l.pupil_id = (select w.id from wizards w where w.name = 'Bingo)",05/02/22 19:19:00,041
5037,False,"select w.name from wizards w, lessons l where l.pupil_id = (select w.id from wizards w where w.name = 'Bingo')",05/02/22 19:19:08,041
5038,True,"select w.name from wizards w, lessons l where l.pupil_id = (select w.id from wizards w where w.name = 'Bingo') and w.id = l.teacher_id",05/02/22 19:19:32,041
5039,True,"SELECT song_id, title FROM song WHERE title LIKE '%Christmas %'",05/02/22 19:20:50,043
5040,False,"select g.name from ghosts g, places p, hauntings h where h.place_id = (select p.id from places p where p.name ='forest') and g.id = h.ghost_id",05/02/22 19:22:46,039
5041,False,"select g.name from ghosts g, places p, hauntings h where h.place_id = (select p.id from places p where p.name ='forest') and g.id = h.ghost_id",05/02/22 19:23:34,039
5042,False,"select g.name from ghosts g, places p, hauntings h where h.place_id = (select p.id from places p where p.name ='forest') and g.id = h.ghost_id",05/02/22 19:23:35,039
5043,False,"select p.name from hauntings h, places p, where (select g.id from ghosts",09/02/22 22:54:42,039
5044,False,"select p.name from hauntings h, places p, ghosts g, where g.id = h.ghost_id and p.id = place_id having p.name 'forest'",09/02/22 22:55:59,039
5045,False,"select p.name from hauntings h, places p, ghosts g, where g.id = h.ghost_id and p.id = place_id and p.name 'forest'",09/02/22 22:56:04,039
5046,False,"select p.name from hauntings h, places p, ghosts g where g.id = h.ghost_id and p.id = place_id and p.name 'forest'",09/02/22 22:56:17,039
5047,False,"select p.name from hauntings h, places p, ghosts g where g.id = h.ghost_id and p.id = place_id and p.name ""forest""",09/02/22 22:56:37,039
5048,False,"select p.name from hauntings h, places p, ghosts g where g.id = h.ghost_id and p.id = place_id and p.name = ""forest""",09/02/22 22:57:02,039
5049,True,"select g.name from hauntings h, places p, ghosts g where g.id = h.ghost_id and p.id = place_id and p.name = ""forest""",09/02/22 22:57:13,039
5050,False,"select g.name from hauntings h, places p, ghosts g where g.id = h.ghost_id and p.id = place_id having p.name = ""forest""",09/02/22 22:57:18,039
5051,True,"select g.name from hauntings h, places p, ghosts g where g.id = h.ghost_id and p.id = place_id and p.name = ""forest""",09/02/22 22:57:57,039
5052,True,"SELECT p.name FROM PLACES p INNER JOIN GHOSTS g ON p.id = g.place_id WHERE g.name = ""Arthur""",05/02/22 19:25:55,051
5053,False,"select a.name,n.name from adjectives a inner join nouns n on a.id= n.id",05/02/22 19:28:21,052
5054,False,"select a.name,n.name from adjectives a inner join nouns n on a.id= n.id where n.type = 'gold'",05/02/22 19:30:07,052
5055,True,"select a.name,n.name from adjectives a,nouns n where n.type = 'gold'",05/02/22 19:32:11,052
5056,False,"SELECT g.name, p.name FROM Hauntings  h JOIN PLACES p ON p.id = h.place_id",05/02/22 19:34:39,053
5057,True,"SELECT g.name, p.name FROM Hauntings  h JOIN PLACES p ON p.id = h.place_id JOIN Ghosts g ON g.id = h.ghost_id",05/02/22 19:35:01,053
5058,False,"select g.name, c.name from ghosts g, castles c where g.id = c.owner",05/02/22 19:36:04,054
5059,True,"select g.name, c.name from ghosts g left join castles c on g.id = c.owner",05/02/22 19:39:16,054
5060,False,select g.name from hauntings h inner join ghosts g on h.ghost_id = g.id where h.place_id = (select p.id from places p where p.name = 'forest') and h.place_id = p.id,05/02/22 19:41:24,055
5061,True,select g.name from hauntings h inner join ghosts g on h.ghost_id = g.id where h.place_id = (select p.id from places p where p.name = 'forest'),05/02/22 19:41:52,055
5062,True,select w.name from lessons l inner join wizards w on l.pupil_id = w.id where l.teacher_id = (select w.id from wizards w where name = 'Anna'),05/02/22 19:43:43,056
5063,True,select w.name from lessons l inner join wizards w on l.teacher_id = w.id where l.pupil_id = (select w.id from wizards w where name = 'Bingo'),05/02/22 19:44:55,057
5064,True,select title from Album,09/02/22 11:09:38,059
5065,False,SELECT name ORDER BY name FROM interpret,09/02/22 11:10:18,060
5066,False,SELECT name ORDER BY name SORT BY name,09/02/22 11:10:23,060
5067,True,SELECT name FROM interpret ORDER BY name,09/02/22 11:10:32,060
5068,False,"select title,rating where rating <= 3",09/02/22 11:12:28,061
5069,True,"select title,rating  from Song where rating <= 3",09/02/22 11:12:45,061
5070,False,SELECT country FROM interprets,09/02/22 11:12:56,062
5071,False,SELECT country FROM interpret,09/02/22 11:13:07,062
5072,True,SELECT DISTINCT country FROM interpret,09/02/22 11:13:19,062
5073,True,"select title, seconds from song where seconds between 120 and 180",09/02/22 11:14:05,063
5074,False,"SELECT country, count(*) FROM interpret",09/02/22 11:14:38,064
5075,False,"SELECT country, count(*) FROM interpret ORDER BY country",09/02/22 11:15:00,064
5076,False,"SELECT country, count(*) FROM interpret",09/02/22 11:15:04,064
5077,False,"SELECT country, count(*) FROM interpret ORDER BY country",09/02/22 11:15:49,064
5078,True,"SELECT country, count(*) FROM interpret GROUP BY country",09/02/22 11:15:54,064
5079,False,"select language,rating, count(*) from song group by language,rating order by language asc and ratin desc",09/02/22 11:17:48,065
5080,False,"select language,rating, count(*) from song group by language,rating order by language asc and rating desc",09/02/22 11:17:59,065
5081,False,"select language,rating,count(*) from song group by language,rating order by language asc and rating desc",09/02/22 11:18:07,065
5082,True,"select language,rating,count(*) from song group by language,rating order by language asc, rating desc",09/02/22 11:19:30,065
5083,False,"SELECT rating, count(*) FROM song HAVING count(*) = 1",09/02/22 11:20:06,066
5084,False,"SELECT rating, count(*) FROM song GROUP BY count(*) HAVING count(*) = 1",09/02/22 11:20:19,066
5085,True,"SELECT rating, count(*) FROM song GROUP BY rating HAVING count(*) = 1",09/02/22 11:20:41,066
5086,False,"SELECT i.name, count(*), a.title FROM album a LEFT JOIN interpret i INNER JOIN interpret i",09/02/22 11:27:02,067
5087,False,"SELECT i.name, count(*), a.title FROM album a INNER JOIN song s WHERE a.album_id IN ON (a.album_id = s.album_id) (SELECT album_fk FROM song WHERE interpret_id IS NULL)",09/02/22 11:28:58,067
5088,False,"SELECT i.name, count(*), a.title FROM album a INNER JOIN song s WHERE a.album_id IN ON (a.album_id = s.album_id) (SELECT album_fk FROM song WHERE interpret_id IS NULL)",09/02/22 11:28:58,067
5089,False,"SELECT i.name, count(*), a.title FROM album a INNER JOIN song s WHERE a.album_id IN ON (a.album_id = s.album_id) (SELECT album_fk FROM song WHERE interpret_id IS NULL)",09/02/22 11:28:58,067
5090,False,"SELECT i.name, count(*), a.title FROM album a INNER JOIN song s WHERE a.album_id IN ON (a.album_id = s.album_id) (SELECT album_fk FROM song WHERE interpret_id IS NULL)",09/02/22 11:28:59,067
5091,False,"SELECT i.name, count(*), a.title FROM album a INNER JOIN song s ON (a.album_id = s.album_fk) LEFT JOIN interpret i ON (i.interpret_id = s.interpret_fk) WHERE a.album_id IN (SELECT album_fk FROM song WHERE interpret_id IS NULL) GROUP BY i.name, a.title;",09/02/22 11:30:01,067
5092,True,"SELECT i.name, count(*), a.title FROM album a INNER JOIN song s ON (a.album_id = s.album_fk) LEFT JOIN interpret i ON (i.interpret_id = s.interpret_fk) WHERE a.album_id IN (SELECT album_fk FROM song WHERE interpret_fk IS NULL) GROUP BY i.name, a.title;",09/02/22 11:30:15,067
5093,True,"SELECT i.name, count(*), a.title FROM album a INNER JOIN song s ON (a.album_id = s.album_fk) LEFT JOIN interpret i ON (i.interpret_id = s.interpret_fk) WHERE a.album_id IN (SELECT album_fk FROM song WHERE interpret_fk IS NULL) GROUP BY i.name, a.title;",09/02/22 11:30:16,067
5094,True,"SELECT id, type, name, cage_id FROM zoo_animal WHERE cage_id IS NULL",09/02/22 11:31:44,077
5095,True,"select a.name,a.type,e.firstname,e.surname from zoo_animal a,zoo_employee e where a.name = e.firstname",09/02/22 11:35:57,078
5096,False,"SELECT name, type, birthdate FROM zoo_animals WHERE birthdate = entry_date ORDER BY birthdate DESC",09/02/22 11:40:51,079
5097,True,"SELECT name, type, birthdate FROM zoo_animal WHERE birthdate = entry_date ORDER BY birthdate DESC",09/02/22 11:40:58,079
5098,False,select f.name from zoo_food leftjoin zoo_food f on a.food_id = f.name where a.name = Timon,09/02/22 11:47:23,080
5099,False,select f.name from zoo_food leftjoin zoo_food on a.food_id = zoo_food.name where a.name = Timon,09/02/22 11:47:37,080
5100,False,select f.name from zoo_food left join zoo_food f on a.food_id = f.name where a.name = Timon,09/02/22 11:48:12,080
5101,False,select f.name from zoo_food f left join zoo_animal a on a.food_id = f.name where a.name = Timon,09/02/22 11:48:58,080
5102,False,select f.name from zoo_food f join zoo_animal a on f.id = a.food_id where a.name = Timon,09/02/22 11:49:41,080
5103,True,select f.name from zoo_food f join zoo_animal a on f.id = a.food_id where a.name = 'Timon',09/02/22 11:49:51,080
5104,True,"SELECT COUNT(type) AS amount, type FROM zoo_animal GROUP BY type ORDER BY amount DESC",09/02/22 11:51:47,081
5105,True,"select name, max(birthdate) from zoo_animal where type = 'bear'",09/02/22 11:53:24,082
5106,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id",09/02/22 11:55:12,083
5107,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 11:55:41,083
5108,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate) WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 11:56:06,083
5109,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate) WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 12:48:49,083
5110,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT birthdate WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 12:49:15,083
5111,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 12:49:26,083
5112,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate) WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 12:49:45,083
5113,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate) WHERE k.type='bear' AND k.name = 'Heidi')",09/02/22 12:49:50,083
5114,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate) WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 12:50:00,083
5115,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate) WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 12:50:00,083
5116,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate) WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 12:50:00,083
5117,False,"SELECT name, birthdate FROM zoo_animal JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate) WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 12:50:24,083
5118,False,"SELECT name, birthdate FROM zoo_animal JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate) WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 12:50:25,083
5119,False,"SELECT name, birthdate FROM zoo_animal WHERE  birthdate = (SELECT MAX(birthdate) JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 12:50:43,083
5120,False,"SELECT name, birthdate FROM zoo_animal WHERE  birthdate = (SELECT MAX(birthdate) JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 12:51:00,083
5121,False,"SELECT name, birthdate FROM zoo_animal WHERE  birthdate = (SELECT MAX(birthdate) JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 12:51:00,083
5122,True,"SELECT name, birthdate FROM zoo_animal WHERE  birthdate = (SELECT MAX(birthdate) FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE a.type='bear' AND k.firstname = 'Heidi')",09/02/22 12:51:18,083
5123,False,select count(*)n name from zoo_animal a join zoo_employee e on a.cage_id = e.cage_id,09/02/22 13:15:48,084
5124,False,select count(*)n e.name from zoo_animal a join zoo_employee e on a.cage_id = e.cage_id,09/02/22 13:16:06,084
5125,False,select count(*)n e.name from zoo_animal a join zoo_employee e on a.cage_id = e.cage_id,09/02/22 13:16:25,084
5126,False,"select count(*), e.firstname from zoo_animal a left_join zoo employe e on a.cage_id = e.cage_id group by e.firstname",09/02/22 13:21:27,084
5127,False,"select count(*) AS amount , e.firstname from zoo_animal a left_join zoo employe e on a.cage_id = e.cage_id where e.fistname is not null group by e.firstname",09/02/22 13:22:05,084
5128,False,"select count(*) AS amount , e.firstname from zoo_animal a left join zoo employe e on a.cage_id = e.cage_id where e.fistname is not null group by e.firstname",09/02/22 13:22:12,084
5129,False,"select count(*) AS amount , e.firstname from zoo_animal a left join zoo employee e on a.cage_id = e.cage_id where e.fistname is not null group by e.firstname",09/02/22 13:22:50,084
5130,False,"select count(*) AS amount , e.firstname from zoo_animal a left join zoo_employee e on a.cage_id = e.cage_id where e.fistname is not null group by e.firstname",09/02/22 13:23:15,084
5131,True,"select count(*) AS amount , e.firstname from zoo_animal a left join zoo_employee e on a.cage_id = e.cage_id where e.firstname is not null group by e.firstname",09/02/22 13:24:16,084
5132,False,"SELECT a.name, a.type FROM zoo_employee k JOIN zoo_animal a ON k.cage_id = a.cage_id WHERE f.name='blueberry' AND k.firstname = 'Heidi'",09/02/22 13:32:31,085
5133,True,"SELECT a.name, a.type FROM zoo_employee k JOIN zoo_animal a ON k.cage_id = a.cage_id JOIN zoo_food f ON  f.id = a.food_id WHERE f.name='blueberry' AND k.firstname = 'Heidi'",09/02/22 13:32:45,085
5134,False,"select count(*),sum(select z.squaremeter from zoo_cage c where c.zone = 'north') from zoo_animal a left join zoo_cage c on a.cage_id = c.cage_id where c.zone = 'north'",09/02/22 13:38:18,086
5135,False,"select a.count(*),sum(select z.squaremeter from zoo_cage c where c.zone = 'north') from zoo_animal a left join zoo_cage c on a.cage_id = c.cage_id where c.zone = 'north'",09/02/22 13:38:46,086
5136,False,"select a.count(*) AS amount,sum(select z.squaremeter from zoo_cage c where c.zone = 'north') from zoo_animal a left join zoo_cage c on a.cage_id = c.cage_id where c.zone = 'north'",09/02/22 15:59:02,086
5137,False,"select a.count(*) AS amount,sum(select z.squaremeter from zoo_cage c where c.zone = 'north') from zoo_animal a left join zoo_cage c on a.cage_id = c.cage_id where c.zone = 'north'",09/02/22 15:59:44,086
5138,False,"select a.count(*) AS amount,sum(select z.squaremeter from zoo_cage c where c.zone = 'north') from zoo_animal a left join zoo_cage c on a.cage_id = c.cage_id where c.zone = 'north'",09/02/22 15:59:45,086
5139,True,"SELECT north_zone.squaremeter/count(*) FROM (SELECT zone, sum(squaremeter) squaremeter FROM zoo_cage WHERE zone = 'north' GROUP BY zone) north_zone INNER JOIN zoo_cage c ON (north_zone.zone = c.zone) INNER JOIN zoo_animal a ON (c.id = a.cage_id) GROUP BY c.zone, north_zone.squaremeter;",09/02/22 16:01:40,086
5140,False,"SELECT title, name FROM song INNER JOIN interpret WHERE language = 'de'",09/02/22 22:59:31,044
